"name";"parent_area";"admin_title";"admin_level_id";"building_count";"population_total";"population_males";"population_females";"population_age_average_age";"population_age_males_0to9";"population_age_males_10to19";"population_age_males_20to29";"population_age_males_30to39";"population_age_males_40to49";"population_age_males_50to59";"population_age_males_60to69";"population_age_males_70to79";"population_age_males_over80";"population_age_females_0to9";"population_age_females_10to19";"population_age_females_20to29";"population_age_females_30to39";"population_age_females_40to49";"population_age_females_50to59";"population_age_females_60to69";"population_age_females_70to79";"population_age_females_over80";"race_white";"race_black";"race_indian";"race_asian";"race_hawaiian";"race_other";"race_two_or_more";"marital_never_married";"marital_now_married";"marital_separated";"marital_widowed";"marital_divorced";"unemployment_rate";"mean_annual_earnings_total";"mean_annual_earnings_male";"mean_annual_earnings_female";"nationality_us_citizen_born_in_us";"nationality_us_citizen_born_in_islands";"nationality_us_citizen_born_in_abroad";"nationality_us_citizen_naturalization";"nationality_not_us_citizen";"household_units";"household_1_person";"household_2_persons";"household_3_persons";"household_4_persons";"household_5_persons";"household_6_persons";"household_7_or_more_persons";"language_only_english";"language_spanish";"language_indoeuropean";"language_asian";"language_other";"crimes_1000capita_burglary";"crimes_1000capita_felonyassault";"crimes_1000capita_grandlarceny";"crimes_1000capita_grandlarcenyofmotorvehicle";"crimes_1000capita_murder";"crimes_1000capita_rape";"crimes_1000capita_robbery";"education_noschoolcompleted";"education_nurseryschool";"education_kindergarten";"education_1st_grade";"education_2nd_grade";"education_3rd_grade";"education_4th_grade";"education_5th_grade";"education_6th_grade";"education_7th_grade";"education_8th_grade";"education_9th_grade";"education_10th_grade";"education_11th_grade";"education_12th_grade_nodiploma";"education_highschool_diploma";"education_ged_or_alt_cred";"education_college_less1year";"education_college_no_degree";"education_associate_degree";"education_bachelor_degree";"education_master_degree";"education_professionalschool_degree";"education_doctorate_degree";"poverty_below_level";"poverty_below_level_percent";"houseage_1939_and_earlier";"houseage_1940_to_1949";"houseage_1950_to_1959";"houseage_1960_to_1969";"houseage_1970_to_1979";"houseage_1980_to_1989";"houseage_1990_to_1999";"houseage_2000_to_2009";"houseage_2010_and_later";"rent_no_cach_rent";"rent_grossusd_100_or_less";"rent_grossusd_100_to_149";"rent_grossusd_150_to_199";"rent_grossusd_200_to_249";"rent_grossusd_250_to_299";"rent_grossusd_300_to_349";"rent_grossusd_350_to_399";"rent_grossusd_400_to_449";"rent_grossusd_450_to_499";"rent_grossusd_500_to_549";"rent_grossusd_550_to_599";"rent_grossusd_600_to_649";"rent_grossusd_650_to_699";"rent_grossusd_700_to_749";"rent_grossusd_750_to_799";"rent_grossusd_800_to_899";"rent_grossusd_900_to_999";"rent_grossusd_1000_to_1249";"rent_grossusd_1259_to_1549";"rent_grossusd_1550_to_1999";"rent_grossusd_2000_or_more";"housingunitcost_10000_or_less";"housingunitcost_10000_to_14999";"housingunitcost_15000_to_19999";"housingunitcost_20000_to_24999";"housingunitcost_25000_to_29999";"housingunitcost_30000_to_34999";"housingunitcost_35000_to_39999";"housingunitcost_40000_to_49999";"housingunitcost_50000_to_59999";"housingunitcost_60000_to_69999";"housingunitcost_70000_to_79999";"housingunitcost_80000_to_89999";"housingunitcost_90000_to_99999";"housingunitcost_100000_to_124999";"housingunitcost_125000_to_149999";"housingunitcost_150000_to_174999";"housingunitcost_175000_to_199999";"housingunitcost_200000_to_249999";"housingunitcost_250000_to_299999";"housingunitcost_300000_to_399999";"housingunitcost_400000_to_499999";"housingunitcost_500000_to_749999";"housingunitcost_750000_to_999999";"housingunitcost_1000000_or_more";"househeating_utilitygas";"househeating_tankedlpgas";"househeating_electricity";"househeating_oilkerosene";"househeating_coalcoke";"househeating_wood";"househeating_solarenergy";"househeating_otherfuel";"househeating_nofuelused"
"11214";"Brooklyn";"ZIP Codes";149;10624;"88630";"43258";"45372";"40";"5223";"5086";"6695";"6480";"5999";"5734";"3937";"2459";"1645";"4847";"4710";"6234";"6302";"6108";"6232";"4563";"3294";"3082";"51011";"1016";"281";"28657";"70";"5885";"1710";"20271";"37690";"1004";"5062";"3913";"9";"46830";"48059";"44976";"37701";"447";"894";"25364";"17022";"35261";"8781";"8899";"5552";"4744";"4744";"4744";"4744";"29";"11";"28";"29";"3";"0.99";"0.81";"2.49";"0.37";"0";"0.05";"0.64";"2239";"68";"15";"53";"156";"249";"207";"894";"1690";"512";"2892";"1538";"3799";"809";"2587";"16448";"3243";"1629";"4836";"3143";"8314";"3069";"567";"419";"14458";"18";"14502";"4764";"3765";"4418";"1734";"720";"952";"1496";"8";"1109";"0";"0";"171";"263";"109";"348";"219";"305";"223";"377";"369";"536";"293";"594";"660";"1443";"2202";"5090";"3124";"1943";"368";"20";"29";"34";"14";"19";"48";"11";"63";"75";"15";"32";"27";"18";"110";"47";"160";"155";"365";"316";"827";"906";"4678";"1964";"535";"21985";"521";"867";"6251";"28";"7";"16";"225";"314"
"11215";"Brooklyn";"ZIP Codes";129;9948;"63488";"30083";"33405";"36";"3743";"2262";"5055";"7385";"4652";"3397";"2110";"996";"483";"3658";"2272";"6382";"7883";"4679";"3769";"2508";"1223";"1031";"48504";"3852";"234";"4040";"31";"4046";"2781";"25870";"24168";"853";"1890";"4008";"6";"93817";"102794";"83373";"52934";"1300";"1054";"6160";"5747";"30073";"8995";"10083";"4587";"3129";"3129";"3129";"3129";"74";"14";"7";"4";"1";"1.32";"0.47";"3.23";"0.58";"0";"0.03";"0.68";"503";"0";"4";"5";"104";"82";"112";"80";"330";"137";"533";"550";"601";"534";"632";"4114";"828";"771";"4021";"1435";"17164";"11600";"4127";"1540";"5759";"9";"24341";"1286";"1070";"674";"689";"638";"236";"1717";"136";"446";"0";"28";"173";"68";"91";"190";"166";"46";"27";"132";"92";"210";"64";"188";"261";"653";"581";"1798";"2134";"4311";"6150";"8";"0";"22";"0";"0";"0";"0";"0";"0";"0";"62";"54";"0";"48";"19";"32";"15";"100";"156";"432";"703";"2463";"2123";"4512";"18814";"601";"1562";"7083";"0";"0";"0";"275";"223"
"11216";"Brooklyn";"ZIP Codes";190;6595;"54316";"25117";"29199";"36";"2917";"3114";"5008";"4386";"3605";"2982";"1746";"931";"428";"2865";"3137";"5955";"4864";"4145";"3642";"2283";"1379";"929";"6920";"41543";"241";"1634";"23";"2088";"1867";"26038";"11123";"2043";"2643";"3910";"11";"47613";"49549";"45873";"37767";"851";"498";"7023";"7523";"25964";"8918";"6477";"3501";"2211";"2211";"2211";"2211";"82";"8";"6";"2";"2";"2.58";"2.71";"3.98";"1.05";"0.02";"0.17";"2.6";"466";"0";"11";"9";"51";"109";"44";"175";"505";"443";"596";"688";"1196";"1239";"1451";"8033";"1899";"1331";"5283";"2339";"7734";"3688";"422";"301";"12565";"24";"20018";"1318";"1318";"966";"994";"534";"524";"944";"32";"471";"65";"62";"220";"500";"146";"184";"183";"267";"117";"350";"387";"410";"754";"597";"586";"1239";"1566";"3591";"2508";"2769";"843";"0";"0";"0";"16";"0";"0";"0";"49";"33";"69";"19";"10";"23";"36";"0";"0";"13";"168";"34";"416";"488";"2450";"765";"376";"17118";"299";"1369";"3821";"0";"0";"14";"109";"50"
"11217";"Brooklyn";"ZIP Codes";123;4764;"35881";"16688";"19193";"37";"1810";"1404";"2899";"4295";"2507";"1711";"1213";"579";"270";"1783";"1260";"3749";"4837";"2617";"1989";"1635";"764";"559";"21302";"8201";"162";"2184";"13";"2321";"1698";"16803";"11797";"978";"1165";"2194";"8";"88028";"95916";"79789";"28693";"1633";"643";"3671";"3758";"17581";"6033";"5646";"2412";"1370";"1370";"1370";"1370";"70";"18";"7";"4";"2";"1.73";"1.87";"8.22";"0.72";"0";"0.08";"1.95";"513";"9";"34";"57";"67";"125";"64";"91";"285";"172";"461";"633";"598";"457";"559";"2645";"769";"575";"2301";"1118";"9340";"5965";"2029";"491";"5167";"14";"12693";"1015";"1242";"676";"564";"353";"373";"1284";"116";"227";"0";"39";"114";"520";"311";"240";"102";"149";"78";"192";"267";"256";"232";"136";"348";"402";"426";"853";"818";"2491";"3607";"0";"0";"4";"0";"0";"22";"0";"0";"13";"0";"55";"0";"0";"59";"11";"0";"0";"67";"119";"328";"349";"1044";"635";"2110";"10523";"309";"1710";"3668";"0";"9";"0";"152";"253"
"11218";"Brooklyn";"ZIP Codes";11;7557;"75220";"37470";"37750";"35";"6045";"5416";"6068";"5931";"4939";"4493";"2578";"1253";"747";"5708";"4854";"5844";"6083";"4655";"4433";"2999";"1711";"1463";"43160";"7448";"460";"14052";"22";"7141";"2937";"22001";"27616";"1600";"3157";"3589";"7";"54326";"52637";"56665";"42723";"831";"1096";"15779";"14142";"26598";"6810";"6661";"3866";"3279";"3279";"3279";"3279";"42";"16";"32";"6";"3";"1.05";"0.47";"1.65";"0.29";"0.01";"0.05";"0.69";"1571";"0";"0";"8";"138";"138";"116";"389";"1309";"349";"1240";"684";"842";"540";"1868";"10103";"1011";"1355";"4469";"3216";"10331";"5665";"1326";"636";"17396";"23";"13895";"2798";"3479";"3485";"1112";"554";"355";"630";"7";"414";"9";"11";"49";"206";"70";"134";"81";"105";"76";"43";"174";"91";"324";"471";"450";"745";"1203";"3722";"3385";"3288";"1350";"0";"0";"15";"0";"51";"14";"16";"9";"14";"23";"46";"45";"0";"136";"21";"170";"172";"547";"804";"801";"774";"2399";"1610";"785";"16221";"603";"1086";"6487";"40";"0";"0";"201";"215"
"11219";"Brooklyn";"ZIP Codes";13;10107;"92221";"46092";"46129";"31";"10707";"7445";"7642";"5960";"4385";"4386";"2752";"1405";"1410";"9956";"7057";"7282";"5711";"4230";"4522";"2900";"1858";"2613";"62915";"1121";"224";"20972";"54";"5437";"1498";"20807";"39431";"970";"4101";"2191";"7";"42105";"43617";"39538";"54801";"870";"1062";"17400";"20936";"28693";"5360";"6030";"3972";"3614";"3614";"3614";"3614";"20";"11";"39";"24";"5";"0.82";"0.33";"1.29";"0.3";"0";"0.03";"0.39";"3054";"51";"54";"91";"198";"288";"225";"1493";"2016";"465";"2956";"2074";"1912";"1197";"2119";"14611";"2927";"1120";"4738";"2329";"6469";"2197";"526";"277";"31683";"34";"18282";"2264";"1429";"1575";"1246";"1284";"1130";"1327";"158";"724";"9";"8";"78";"256";"182";"222";"155";"120";"290";"369";"281";"432";"344";"452";"679";"1384";"1692";"4735";"3383";"3041";"1132";"20";"9";"0";"0";"10";"12";"0";"32";"17";"16";"3";"9";"27";"59";"13";"10";"39";"68";"208";"218";"492";"2313";"1794";"1356";"21426";"350";"843";"3822";"0";"29";"0";"102";"121"
"11220";"Brooklyn";"ZIP Codes";136;9523;"99598";"50308";"49290";"34";"7375";"6634";"9690";"8587";"6882";"5396";"3296";"1683";"765";"6818";"5964";"8843";"7856";"6791";"5670";"3644";"2235";"1469";"30492";"2975";"1045";"41386";"27";"20069";"3604";"30481";"39455";"1821";"3629";"4445";"11";"38510";"37416";"40343";"40526";"4511";"999";"18172";"36268";"31045";"5743";"6263";"4788";"4823";"4823";"4823";"4823";"18";"34";"6";"39";"3";"0.86";"1.16";"1.86";"0.36";"0.01";"0.06";"1.01";"5130";"38";"96";"436";"754";"1313";"718";"2246";"5123";"892";"3297";"6157";"1578";"1872";"2471";"10798";"2730";"975";"4105";"2733";"8480";"2822";"598";"402";"28798";"29";"24014";"1900";"1273";"1157";"1749";"619";"646";"875";"85";"651";"0";"78";"85";"417";"336";"265";"324";"350";"203";"362";"566";"648";"559";"560";"614";"1449";"1832";"5126";"4400";"3531";"625";"8";"23";"24";"88";"53";"87";"35";"69";"27";"68";"85";"49";"0";"100";"51";"54";"54";"181";"244";"503";"477";"2851";"1753";"370";"24012";"467";"960";"4512";"10";"41";"0";"143";"90"
"11221";"Brooklyn";"ZIP Codes";186;9722;"78895";"37205";"41690";"34";"5389";"5957";"6915";"5568";"5194";"4086";"2486";"1155";"455";"5331";"5969";"7323";"6278";"5866";"4836";"3136";"1881";"1070";"13776";"44774";"825";"1629";"69";"14517";"3305";"34497";"17725";"3126";"3445";"4591";"16";"42471";"44340";"40678";"52188";"4294";"1038";"9542";"13192";"31784";"8675";"6884";"4948";"3601";"3601";"3601";"3601";"58";"37";"3";"1";"1";"3.45";"2.94";"2.85";"1.24";"0.1";"0.2";"2.34";"1337";"0";"19";"229";"153";"629";"354";"653";"2053";"750";"1494";"1471";"1798";"2913";"1697";"12106";"2385";"1550";"6796";"3106";"6338";"2172";"259";"178";"22443";"28";"21033";"1374";"975";"1201";"1565";"1400";"2041";"2798";"43";"556";"21";"45";"261";"810";"423";"562";"244";"368";"274";"396";"421";"670";"279";"845";"556";"1542";"1561";"4172";"3861";"3191";"919";"21";"7";"11";"14";"11";"0";"0";"48";"51";"54";"102";"27";"0";"25";"28";"62";"22";"236";"122";"428";"1020";"2647";"616";"106";"20710";"439";"1395";"4643";"40";"25";"14";"108";"261"
"11222";"Brooklyn";"ZIP Codes";98;6099;"36934";"18415";"18519";"38";"1186";"1197";"4550";"4697";"2327";"2244";"1308";"564";"342";"1124";"1104";"4932";"4055";"2038";"2149";"1482";"904";"731";"30855";"807";"111";"1813";"19";"2306";"1023";"14940";"11262";"660";"1946";"1935";"6";"59838";"64520";"54118";"20983";"514";"395";"5594";"6232";"18756";"5608";"6602";"2637";"1383";"1383";"1383";"1383";"56";"12";"30";"2";"1";"1.73";"0.95";"3.47";"1.14";"0";"0.05";"0.62";"288";"0";"0";"22";"36";"114";"82";"180";"287";"170";"421";"240";"360";"380";"348";"4425";"579";"1729";"1848";"2228";"8302";"3725";"866";"241";"4166";"12";"11288";"1473";"1641";"1399";"577";"391";"515";"1038";"65";"265";"8";"34";"33";"122";"84";"67";"75";"89";"139";"88";"97";"147";"107";"241";"353";"727";"841";"2359";"1731";"3446";"1937";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"7";"12";"0";"15";"31";"63";"53";"46";"179";"245";"1096";"964";"435";"12243";"387";"757";"2498";"0";"10";"0";"81";"180"
"11223";"Brooklyn";"ZIP Codes";152;11393;"78731";"38184";"40547";"38";"5276";"5173";"5968";"5189";"4812";"4796";"3379";"2220";"1371";"4950";"4853";"5915";"5110";"5201";"5386";"3978";"2852";"2302";"52060";"3287";"288";"16631";"24";"4838";"1603";"17200";"34746";"1016";"4599";"3661";"11";"50600";"55232";"42771";"38994";"783";"519";"21354";"13050";"32407";"7662";"7940";"4732";"3688";"3688";"3688";"3688";"35";"9";"27";"22";"8";"1.37";"0.93";"2.49";"0.51";"0";"0.04";"0.7";"1846";"11";"0";"27";"148";"350";"249";"521";"1065";"413";"1806";"1391";"2483";"1066";"2013";"15991";"2815";"1446";"4596";"2977";"7462";"3010";"611";"398";"11901";"16";"15198";"3804";"4948";"2741";"941";"284";"422";"843";"13";"1025";"11";"42";"130";"544";"241";"195";"232";"199";"231";"367";"351";"433";"243";"699";"327";"1258";"1788";"3865";"2340";"1377";"282";"38";"29";"8";"5";"36";"18";"7";"45";"35";"80";"52";"36";"38";"192";"30";"205";"67";"256";"209";"490";"1231";"4912";"1816";"958";"20241";"486";"610";"5198";"7";"26";"0";"261";"144"
"11224";"Brooklyn";"ZIP Codes";159;3000;"47621";"21120";"26501";"44";"2317";"2980";"2864";"2070";"2320";"2833";"2525";"1898";"1313";"2386";"2998";"2856";"2636";"3106";"3778";"3504";"2836";"2401";"28255";"11802";"249";"2853";"13";"3215";"1234";"13137";"16222";"1654";"4281";"3148";"16";"47721";"49664";"45706";"23627";"1426";"256";"14478";"4260";"20768";"6994";"6195";"2966";"1865";"1865";"1865";"1865";"43";"11";"37";"6";"2";"1.18";"2.71";"3.21";"0.59";"0.08";"0.21";"1.68";"1065";"32";"0";"51";"23";"83";"158";"128";"504";"184";"551";"458";"1900";"903";"1594";"7853";"2160";"1015";"3166";"2389";"5523";"2272";"407";"252";"11206";"26";"2396";"866";"2496";"7874";"4079";"1211";"719";"191";"23";"239";"20";"67";"122";"1640";"393";"671";"350";"321";"477";"651";"470";"627";"479";"668";"442";"1164";"938";"1693";"1058";"939";"170";"6";"95";"51";"259";"117";"20";"0";"0";"15";"23";"0";"49";"17";"76";"11";"130";"60";"363";"672";"1287";"525";"895";"97";"108";"11430";"170";"1626";"4239";"35";"5";"15";"455";"500"
"11225";"Brooklyn";"ZIP Codes";10;4323;"56829";"25416";"31413";"37";"3488";"3477";"4470";"3908";"3374";"3132";"2052";"1051";"464";"3360";"3459";"5273";"4706";"4228";"4451";"3156";"1731";"1049";"9400";"42766";"238";"850";"24";"1884";"1667";"23541";"15412";"2468";"2633";"4338";"18";"46942";"45716";"48075";"32678";"468";"747";"14147";"12139";"23588";"7341";"6312";"3803";"2445";"2445";"2445";"2445";"69";"10";"15";"2";"4";"1.32";"2.48";"3.29";"0.4";"0";"0.14";"1.81";"830";"0";"0";"0";"22";"200";"61";"215";"991";"445";"445";"671";"665";"1019";"1896";"9283";"1759";"1310";"6589";"2742";"6464";"2758";"487";"193";"12969";"22";"14754";"2815";"2577";"2483";"1114";"259";"352";"408";"10";"324";"9";"39";"38";"174";"201";"74";"71";"150";"224";"226";"215";"219";"388";"690";"882";"1850";"2622";"5581";"3399";"1756";"614";"21";"17";"18";"68";"17";"11";"0";"0";"9";"19";"0";"30";"6";"80";"0";"36";"31";"142";"153";"195";"226";"1222";"791";"268";"13133";"314";"908";"8356";"56";"0";"0";"200";"139"
"11226";"Brooklyn";"ZIP Codes";12;6579;"101572";"45453";"56119";"36";"6665";"6915";"7672";"6569";"6096";"5747";"3606";"1560";"623";"6685";"6842";"8941";"8319";"7966";"8070";"5178";"2628";"1490";"10020";"76853";"550";"3014";"40";"7839";"3256";"40716";"24357";"4246";"3834";"7154";"13";"40938";"43106";"38874";"46512";"1049";"928";"25096";"25700";"37745";"9949";"9324";"6635";"4705";"4705";"4705";"4705";"63";"14";"19";"2";"2";"1.46";"2.54";"3.25";"0.42";"0.03";"0.18";"1.95";"1496";"27";"14";"95";"91";"258";"270";"697";"1296";"736";"1579";"1222";"1480";"2192";"2170";"18698";"3463";"2653";"10447";"3358";"8793";"3318";"529";"238";"20334";"21";"29030";"2983";"2893";"2223";"897";"398";"274";"524";"34";"825";"24";"66";"95";"179";"168";"293";"190";"259";"143";"243";"272";"404";"524";"757";"634";"3016";"4032";"10664";"5538";"3054";"533";"8";"0";"0";"0";"0";"11";"6";"0";"0";"19";"0";"0";"12";"79";"40";"58";"48";"225";"222";"746";"790";"1057";"499";"401";"23400";"847";"1541";"9946";"0";"6";"16";"228";"150"
"11228";"Brooklyn";"ZIP Codes";145;9022;"41788";"20213";"21575";"40";"2365";"2530";"2773";"2807";"3054";"2760";"1972";"1158";"794";"2158";"2331";"2646";"2981";"3224";"2979";"2264";"1485";"1507";"28473";"284";"80";"10214";"15";"2003";"719";"11533";"19724";"495";"2978";"1615";"9";"61774";"65021";"56519";"27400";"359";"596";"9188";"5853";"18234";"4206";"4368";"2741";"2347";"2347";"2347";"2347";"48";"7";"22";"20";"3";"1.22";"0.65";"1.84";"0.55";"0";"0.02";"0.45";"819";"0";"0";"82";"32";"181";"95";"661";"706";"238";"1060";"480";"981";"313";"839";"9224";"1136";"806";"3062";"1817";"4755";"2393";"850";"270";"4490";"10";"10505";"1817";"1503";"926";"544";"228";"389";"320";"29";"432";"0";"0";"4";"16";"15";"49";"0";"63";"0";"18";"54";"26";"171";"45";"93";"353";"497";"1738";"1215";"1256";"311";"14";"8";"0";"0";"0";"15";"0";"5";"28";"42";"81";"28";"3";"48";"9";"70";"6";"94";"88";"261";"499";"4349";"2083";"848";"13011";"175";"230";"1411";"26";"29";"0";"16";"37"
"11229";"Brooklyn";"ZIP Codes";148;13016;"80018";"37973";"42045";"40";"4695";"4971";"5335";"4743";"5003";"5518";"3942";"2350";"1416";"4517";"4747";"5360";"5104";"5527";"6180";"4677";"3040";"2893";"57025";"4383";"146";"14596";"15";"2407";"1446";"19744";"35382";"1324";"5055";"4492";"9";"56830";"59900";"52717";"42771";"556";"911";"24884";"10146";"34885";"8722";"9108";"5165";"3895";"3895";"3895";"3895";"47";"5";"27";"17";"4";"1.5";"0.51";"3.29";"0.44";"0.02";"0.02";"0.74";"1630";"49";"37";"30";"26";"342";"103";"315";"927";"413";"1301";"973";"1117";"768";"1287";"14598";"1530";"2176";"5046";"4279";"12267";"4873";"1248";"682";"11688";"15";"13890";"5751";"6802";"3492";"989";"531";"408";"691";"12";"724";"29";"19";"271";"597";"362";"388";"263";"167";"236";"295";"470";"343";"392";"412";"384";"776";"1576";"4183";"2907";"1647";"378";"20";"0";"25";"17";"7";"21";"2";"16";"116";"51";"109";"45";"37";"244";"172";"475";"430";"576";"196";"817";"2639";"5717";"1503";"614";"23534";"601";"1126";"4657";"38";"56";"29";"304";"323"
"11230";"Brooklyn";"ZIP Codes";15;9068;"86408";"41937";"44471";"37";"6701";"6199";"6665";"5231";"4828";"5055";"3603";"2083";"1572";"6412";"6021";"6717";"5300";"4887";"5450";"4061";"2832";"2791";"61656";"7239";"313";"11194";"23";"4308";"1675";"21952";"33436";"1664";"4812";"4290";"9";"54078";"59244";"46365";"45723";"651";"1348";"21602";"15383";"34028";"9401";"8369";"4578";"3404";"3404";"3404";"3404";"44";"10";"36";"6";"5";"1.16";"0.45";"1.76";"0.23";"0.01";"0.03";"0.59";"1446";"44";"11";"61";"74";"147";"154";"862";"755";"332";"824";"496";"1343";"867";"1430";"12180";"1110";"1840";"5690";"4221";"11730";"5110";"1536";"849";"18138";"22";"15630";"5186";"4602";"3336";"1148";"662";"676";"846";"23";"737";"5";"53";"121";"607";"228";"252";"186";"207";"83";"181";"186";"359";"298";"562";"478";"1158";"1721";"5743";"4003";"2969";"810";"15";"0";"37";"33";"0";"0";"0";"3";"22";"69";"121";"62";"121";"175";"89";"514";"105";"434";"552";"571";"609";"2418";"1602";"1284";"19134";"563";"1555";"7645";"23";"29";"34";"406";"394"
"11231";"Brooklyn";"ZIP Codes";130;0;"33336";"15584";"17752";"36";"2095";"1518";"2207";"3855";"2514";"1507";"1075";"540";"273";"2070";"1424";"2898";"4088";"2708";"1893";"1289";"796";"586";"22953";"5015";"178";"1413";"15";"2434";"1328";"13216";"11012";"791";"1349";"2135";"10";"85771";"95755";"75975";"26308";"1658";"430";"2879";"3118";"16149";"5248";"5311";"2401";"1534";"1534";"1534";"1534";"70";"19";"8";"2";"0";"0";"0";"0";"0";"0";"0";"0";"363";"0";"0";"0";"30";"121";"243";"181";"317";"202";"264";"309";"426";"428";"565";"3174";"693";"677";"1979";"1068";"8131";"4354";"1444";"326";"5607";"16";"11336";"929";"1793";"533";"435";"781";"361";"713";"33";"195";"30";"26";"94";"701";"432";"270";"135";"203";"147";"148";"348";"501";"142";"188";"171";"328";"309";"718";"755";"2288";"3338";"0";"8";"18";"0";"0";"0";"0";"6";"19";"12";"7";"32";"0";"30";"0";"21";"33";"0";"27";"150";"261";"843";"798";"1604";"10279";"234";"1373";"3003";"0";"29";"9";"219";"190"
"11232";"Brooklyn";"ZIP Codes";131;3420;"28265";"15438";"12827";"33";"1971";"1651";"3569";"3280";"2262";"1487";"717";"363";"138";"1819";"1539";"2732";"2233";"1698";"1314";"754";"451";"287";"12091";"2068";"581";"4568";"28";"7270";"1659";"11038";"8964";"776";"680";"1732";"11";"41887";"41271";"42973";"14644";"1587";"307";"4105";"8060";"8980";"1857";"2202";"1396";"1200";"1200";"1200";"1200";"29";"52";"6";"11";"4";"1.06";"2.09";"2.76";"0.6";"0";"0.14";"1.13";"665";"0";"20";"12";"107";"137";"133";"297";"1380";"293";"695";"889";"581";"580";"647";"3376";"1126";"769";"1951";"868";"2476";"1157";"249";"222";"7080";"27";"6867";"580";"482";"732";"240";"199";"24";"406";"9";"147";"0";"0";"32";"49";"40";"25";"49";"0";"37";"178";"139";"158";"56";"125";"166";"433";"458";"1615";"1328";"1636";"270";"23";"0";"0";"0";"0";"0";"0";"45";"0";"0";"12";"24";"21";"53";"43";"71";"16";"108";"156";"139";"109";"609";"425";"87";"6068";"296";"533";"1798";"41";"0";"7";"43";"96"
"11233";"Brooklyn";"ZIP Codes";192;8289;"67053";"29784";"37269";"34";"5148";"5297";"4689";"3800";"4217";"3282";"1936";"1002";"413";"4891";"5379";"5947";"5588";"5541";"4411";"2869";"1678";"965";"3629";"56838";"470";"575";"17";"3594";"1930";"27778";"13690";"2935";"3548";"4404";"14";"48456";"51016";"46338";"50280";"1315";"416";"8443";"7207";"29074";"8068";"6703";"4823";"2998";"2998";"2998";"2998";"82";"12";"3";"1";"1";"3.06";"3.8";"4.21";"1.18";"0.04";"0.21";"2.92";"682";"0";"0";"15";"202";"292";"234";"304";"468";"354";"629";"920";"1509";"2509";"1523";"11498";"2179";"1423";"6192";"3100";"5460";"1816";"468";"201";"20257";"30";"16246";"1996";"2224";"2368";"1515";"1091";"1690";"2840";"18";"402";"14";"29";"349";"838";"588";"622";"361";"339";"441";"668";"422";"594";"383";"531";"826";"1057";"1443";"3894";"3571";"2186";"357";"23";"0";"7";"29";"0";"32";"0";"6";"62";"20";"38";"77";"0";"0";"18";"183";"43";"117";"89";"499";"958";"3126";"562";"139";"19251";"334";"1557";"4455";"0";"0";"0";"216";"130"
"11234";"Brooklyn";"ZIP Codes";139;20595;"87757";"40229";"47528";"39";"5411";"5764";"5562";"5024";"5369";"5779";"4107";"1989";"1224";"5398";"5898";"5870";"5957";"6834";"7333";"5122";"2856";"2260";"41975";"37024";"252";"4109";"20";"2439";"1938";"26895";"36898";"2134";"4939";"5600";"10";"60496";"64047";"56992";"60305";"758";"543";"24750";"9034";"33714";"7530";"8366";"5926";"4812";"4812";"4812";"4812";"69";"6";"19";"2";"3";"1.11";"0.97";"3.53";"0.63";"0.02";"0.05";"1.26";"765";"16";"34";"52";"39";"196";"67";"286";"494";"368";"679";"501";"1094";"944";"1694";"15354";"3093";"2877";"9007";"6369";"11734";"5828";"1302";"509";"9134";"10";"9558";"6334";"7335";"5977";"2398";"932";"615";"904";"0";"479";"0";"31";"56";"272";"67";"127";"77";"138";"79";"199";"131";"252";"103";"203";"323";"455";"739";"2030";"1986";"2082";"584";"22";"45";"0";"8";"6";"12";"10";"79";"95";"43";"22";"52";"46";"169";"59";"263";"215";"571";"359";"2862";"6087";"8563";"1436";"567";"28245";"397";"711";"2471";"0";"22";"0";"54";"104"
"11235";"Brooklyn";"ZIP Codes";155;9061;"79132";"37466";"41666";"44";"3881";"3706";"5188";"4866";"5024";"5415";"4423";"2826";"2137";"3612";"3438";"5174";"4924";"5047";"6339";"5120";"3920";"4092";"61763";"1727";"245";"10152";"11";"3774";"1460";"16113";"32218";"1265";"7057";"5687";"8";"56273";"59509";"52648";"27468";"596";"564";"31760";"12059";"37619";"12008";"10609";"5248";"3476";"3476";"3476";"3476";"24";"8";"56";"9";"2";"1.3";"1.18";"3.32";"0.39";"0.03";"0.1";"1.05";"1183";"23";"15";"34";"59";"105";"100";"156";"433";"321";"553";"523";"1182";"548";"948";"12316";"1600";"1272";"4745";"5241";"15816";"4832";"1736";"801";"14273";"20";"8897";"5774";"7998";"6391";"1943";"652";"636";"1985";"0";"612";"11";"0";"212";"776";"257";"382";"297";"300";"197";"297";"319";"447";"400";"476";"401";"1378";"1559";"4574";"3635";"1847";"573";"58";"20";"64";"121";"16";"9";"7";"13";"130";"115";"89";"70";"15";"323";"187";"394";"273";"679";"684";"1081";"1206";"4165";"1417";"971";"24248";"404";"1277";"4350";"15";"0";"44";"368";"351"
